Staten Island Rolling Sales File.  All Sales From August 2012 - August 2013. ,,,,,,,,,,,,,,,,,,,,
Sales File as of 08/30/2013  Coop Sales Files as of 09/18/2013,,,,,,,,,,,,,,,,,,,,
"Neighborhood Name 09/06/13, Descriptive Data is as of 06/01/13",,,,,,,,,,,,,,,,,,,,
Building Class Category is based on Building Class at Time of Sale.,,,,,,,,,,,,,,,,,,,,
BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,"APART
MENT
NUMBER",ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,"SALE
PRICE",SALE DATE
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5289,15, ,A2, 126 PACIFIC AVENUE                        ,            ,10312,1,0,1,"4,750","1,008",1955, 1 , A2 ,$0,2/28/2013
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5289,31, ,A2, 92 PACIFIC AVENUE                         ,            ,10312,1,0,1,"4,750",950,1955, 1 , A2 ,$0,9/5/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5289,74, ,A2, 243 THORNYCROFT AVENUE                    ,            ,10312,1,0,1,"4,500",900,1955, 1 , A2 ,"$431,500",2/19/2013
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5292,23, ,A2, 138 THORNYCROFT AVENUE                    ,            ,10312,1,0,1,"3,600","1,000",1955, 1 , A2 ,"$300,000",10/17/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5292,66, ,A2, 165 WINCHESTER AVENUE                     ,            ,10312,1,0,1,"4,500","1,123",1955, 1 , A2 ,$0,2/22/2013
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5293,11, ,A2, 91 RIDGECREST AVENUE                      ,            ,10312,1,0,1,"13,125",965,1950, 1 , A2 ,"$307,000",4/30/2013
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5293,60, ,A2, 264 WINCHESTER AVENUE                     ,            ,10312,1,0,1,"7,085",960,1955, 1 , A2 ,"$435,000",5/23/2013
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5293,60, ,A2, 264 WINCHESTER AVENUE                     ,            ,10312,1,0,1,"7,085",960,1955, 1 , A2 ,"$427,000",12/18/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5293,98, ,A2, 192 WINCHESTER AVENUE                     ,            ,10312,1,0,1,"4,000","1,118",1950, 1 , A2 ,$0,9/25/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5293,105, ,A1, 184 WINCHESTER AVENUE                     ,            ,10312,1,0,1,"10,000","4,060",1950, 1 , A1 ,$0,6/25/2013
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5294,2, ,A5, 4207 RICHMOND AVENUE                      ,            ,10312,1,0,1,"2,277","1,080",1965, 1 , A5 ,$0,10/1/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5294,61, ,A1, 10 HILLTOP ROAD                           ,            ,10312,1,0,1,"4,500","1,308",1920, 1 , A1 ,"$438,000",1/14/2013
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5296,62, ,A5, 114 WINCHESTER AVENUE                     ,            ,10312,1,0,1,"2,667","1,520",1975, 1 , A5 ,"$390,000",6/6/2013
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5297,8, ,A2, 4295 RICHMOND AVENUE                      ,            ,10312,1,0,1,"4,000","1,196",1955, 1 , A2 ,$0,8/20/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5297,8, ,A2, 4295 RICHMOND AVENUE                      ,            ,10312,1,0,1,"4,000","1,196",1955, 1 , A2 ,$0,8/20/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5297,49, ,A2, 32 RIDGECREST AVENUE                      ,            ,10312,1,0,1,"4,200","1,268",1950, 1 , A2 ,$10,3/20/2013
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5297,51, ,A2, 28 RIDGECREST AVENUE                      ,            ,10312,1,0,1,"4,200","1,268",1950, 1 , A2 ,"$390,000",1/8/2013
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5299,19, ,A3, 46 SWEETWATER AVENUE                      ,            ,10308,1,0,1,"4,208","2,741",2012, 1 , A3 ,"$702,592",12/11/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5299,57, ,A5, 43 DOCKSIDE LANE                          ,            ,10308,1,0,1,"2,137","1,660",2005, 1 , A5 ,"$487,500",12/20/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5299,70, ,A5, 24 DOCKSIDE LANE                          ,            ,10308,1,0,1,"2,052","1,660",2005, 1 , A5 ,$0,8/21/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5303,36, ,A2, 229 WIMAN AVENUE                          ,            ,10308,1,0,1,"5,250",610,1930, 1 , A2 ,"$175,000",3/20/2013
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5303,42, ,A1, 219 WIMAN AVENUE                          ,            ,10308,1,0,1,"5,450","1,440",1930, 1 , A1 ,"$187,500",4/30/2013
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5307,17, ,A1, 10 GOODALL STREET                         ,            ,10308,1,0,1,"2,692","1,380",1930, 1 , A1 ,"$332,000",4/22/2013
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5307,87, ,A2, 93 GLOVER STREET                          ,            ,10308,1,0,1,"2,970",476,1930, 1 , A2 ,$0,5/10/2013
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5307,87, ,A2, 93 GLOVER STREET                          ,            ,10308,1,0,1,"2,970",476,1930, 1 , A2 ,"$75,000",1/11/2013
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5307,89, ,A1, 89 GLOVER STREET                          ,            ,10308,1,0,1,"6,750","2,470",1930, 1 , A1 ,"$304,503",2/8/2013
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5307,89, ,A1, 89 GLOVER STREET                          ,            ,10308,1,0,1,"6,750","2,470",1930, 1 , A1 ,$0,2/8/2013
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5310,26, ,A2, 34 GLOVER STREET                          ,            ,10308,1,0,1,"2,500",504,1930, 1 , A2 ,"$257,500",11/16/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5311,47, ,A5, 71 WALNUT AVENUE                          ,            ,10308,1,0,1,"4,300","1,298",1975, 1 , A5 ,$0,11/19/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5316,21, ,A5, 72 ROBINSON AVENUE                        ,            ,10312,1,0,1,"1,700",960,1973, 1 , A5 ,"$320,000",1/24/2013
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5316,75, ,A1, 59 GROTON STREET                          ,            ,10312,1,0,1,"3,400","1,875",1970, 1 , A1 ,"$535,000",4/4/2013
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5318,78, ,A5, 67 THORNYCROFT AVENUE                     ,            ,10312,1,0,1,"2,125","1,683",1975, 1 , A5 ,"$370,800",11/30/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5321,47, ,A2, 86 SEACREST AVENUE                        ,            ,10312,1,0,1,"4,480","1,361",1935, 1 , A2 ,"$355,000",9/14/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5321,47, ,A2, 86 SEACREST AVENUE                        ,            ,10312,1,0,1,"4,480","1,361",1935, 1 , A2 ,$0,9/14/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5321,63, ,A6, 85 OCEANIC AVENUE                         ,            ,10312,1,0,1,"3,200",892,1920, 1 , A6 ,"$225,000",3/27/2013
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5322,56, ,A1, 80 OCEANIC AVENUE                         ,            ,10312,1,0,1,"4,340","1,232",1925, 1 , A1 ,"$530,000",8/13/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5433,85, ,A2, 100 BALTIMORE STREET                      ,            ,10308,1,0,1,"4,160","1,008",1965, 1 , A2 ,$0,7/11/2013
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5433,88, ,A2, 94 BALTIMORE STREET                       ,            ,10308,1,0,1,"4,000","1,428",1965, 1 , A2 ,"$450,000",10/17/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5434,50, ,A2, 83 BALTIMORE STREET                       ,            ,10308,1,0,1,"4,000","1,680",1970, 1 , A2 ,"$100,000",3/14/2013
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5435,26, ,A1, 1 RHETT AVENUE                            ,            ,10308,1,0,1,"6,000","2,040",1930, 1 , A1 ,"$435,000",6/27/2013
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5437,6, ,A1, 19 RHETT AVENUE                           ,            ,10308,1,0,1,"3,885","1,900",1920, 1 , A1 ,"$253,500",10/31/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5438,27, ,A1, 75 MARGARET STREET                        ,            ,10308,1,0,1,"4,620","2,628",1920, 1 , A1 ,"$532,000",8/24/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5441,41, ,A2, 337 DEWEY AVENUE                          ,            ,10308,1,0,1,"8,700","1,204",1920, 1 , A2 ,"$450,000",2/8/2013
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5442,46, ,A1, 87 WOODLAND AVENUE                        ,            ,10308,1,0,1,"5,842","2,699",2011, 1 , A1 ,"$742,304",11/28/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5442,71, ,A9, 247 COLON AVENUE                          ,            ,10308,1,0,1,"2,277","1,752",1978, 1 , A9 ,"$360,000",4/25/2013
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5442,120, ,A5, 224 DOANE AVENUE                          ,            ,10308,1,0,1,"4,000","1,744",1999, 1 , A5 ,$0,9/10/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5442,187, ,A1, 194 GIFFORDS LANE                         ,            ,10308,1,0,1,"15,000","1,996",1925, 1 , A1 ,$0,1/22/2013
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5442,218, ,A9, 270 ELVERTON AVENUE                       ,            ,10308,1,0,1,"2,300","1,332",1976, 1 , A9 ,"$429,000",10/26/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5442,229, ,A9, 246 ELVERTON AVENUE                       ,            ,10308,1,0,1,"2,300","1,472",1976, 1 , A9 ,"$399,984",9/18/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5442,235, ,A1, 236 ELVERTON AVENUE                       ,            ,10308,1,0,1,"2,600","1,680",1997, 1 , A1 ,$0,9/8/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5442,250, ,A1, 223 ELVERTON AVENUE                       ,            ,10308,1,0,1,"2,400","1,680",1997, 1 , A1 ,$0,4/5/2013
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5442,286, ,A9, 98 STIEG AVENUE                           ,            ,10308,1,0,1,"2,300","1,472",1976, 1 , A9 ,"$350,000",8/24/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5442,332, ,A1, 115 STIEG AVENUE                          ,            ,10308,1,0,1,"4,000","1,138",1976, 1 , A1 ,"$450,000",11/8/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5442,337, ,A9, 105 STIEG AVENUE                          ,            ,10308,1,0,1,"2,300","1,752",1976, 1 , A9 ,"$345,000",11/30/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5442,339, ,A9, 101 STIEG AVENUE                          ,            ,10308,1,0,1,"2,599","1,424",1976, 1 , A9 ,"$425,000",8/22/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5444,84, ,A5, 4 ARKANSAS AVENUE                         ,            ,10308,1,0,1,"2,700","3,232",1993, 1 , A5 ,"$455,000",2/1/2013
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5445,70, ,A9, 273 LEVERETT AVENUE                       ,            ,10308,1,0,1,"2,176","2,199",1977, 1 , A9 ,"$370,000",7/2/2013
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5446,21, ,A1, 339 COLON AVENUE                          ,            ,10308,1,0,1,"2,304","1,800",1980, 1 , A1 ,"$387,500",4/30/2013
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5446,22, ,A1, 341 COLON AVENUE                          ,            ,10308,1,0,1,"2,304","1,800",1980, 1 , A1 ,$0,3/11/2013
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5447,71, ,A5, 376 GIFFORDS LANE                         ,            ,10308,1,0,1,"1,450","2,005",1990, 1 , A5 ,"$310,000",4/9/2013
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5447,164, ,A5, 36 ERIC LANE                              ,            ,10308,1,0,1,896,"1,690",1990, 1 , A5 ,"$310,000",8/27/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5447,168, ,A5, 28 ERIC LANE                              ,            ,10308,1,0,1,896,"1,480",1990, 1 , A5 ,"$318,000",5/21/2013
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5447,176, ,A5, 10 TERESA LANE                            ,            ,10308,1,0,1,"3,810","2,060",2004, 1 , A5 ,"$468,000",11/19/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5448,62, ,A9, 396 ELVERTON AVENUE                       ,            ,10308,1,0,1,"3,000","1,312",1965, 1 , A9 ,"$385,000",2/7/2013
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5449,9, ,A1, 389 COLON AVENUE                          ,            ,10308,1,0,1,"4,000","2,685",1970, 1 , A1 ,$0,4/12/2013
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5449,13, ,A2, 397 COLON AVENUE                          ,            ,10308,1,0,1,"4,000",960,1970, 1 , A2 ,"$445,000",4/24/2013
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5449,33, ,A2, 437 COLON AVENUE                          ,            ,10308,1,0,1,"4,000",960,1970, 1 , A2 ,$0,4/22/2013
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5450,14, ,A5, 479 ELVERTON AVENUE                       ,            ,10308,1,0,1,"2,923","1,690",1988, 1 , A5 ,"$381,000",2/26/2013
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5450,96, ,A5, 191 GURLEY AVENUE                         ,            ,10308,1,0,1,"2,880","2,460",1992, 1 , A5 ,$0,5/10/2013
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5451,21, ,A5, 491 DOANE AVENUE                          ,            ,10308,1,0,1,"2,400","2,209",1993, 1 , A5 ,$0,7/11/2013
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5452,9, ,A9, 24 WILSON AVENUE                          ,            ,10308,1,0,1,"2,430","1,422",1965, 1 , A9 ,"$377,000",7/16/2013
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5452,33, ,A5, 12 COLON AVENUE                           ,            ,10308,1,0,1,"3,745","2,800",2006, 1 , A5 ,"$480,000",2/22/2013
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5452,116, ,A5, 24 SACCHERI COURT                         ,            ,10308,1,0,1,667,"1,330",1990, 1 , A5 ,"$268,000",8/7/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5454,65, ,A1, 112 COLON AVENUE                          ,            ,10308,1,0,1,"4,100","1,547",1970, 1 , A1 ,"$480,000",7/24/2013
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5454,65, ,A1, 112 COLON AVENUE                          ,            ,10308,1,0,1,"4,100","1,547",1970, 1 , A1 ,$0,6/4/2013
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5454,87, ,A1, 3 BROOKFIELD AVENUE                       ,            ,10308,1,0,1,"3,840","1,768",1965, 1 , A1 ,"$470,000",9/9/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5456,68, ,A9, 207 ABINGDON AVENUE                       ,            ,10308,1,0,1,"2,500","1,140",1965, 1 , A9 ,$0,12/5/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5456,113, ,A2, 256 COLON AVENUE                          ,            ,10308,1,0,1,"4,080","1,008",1975, 1 , A2 ,$0,10/12/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5457,39, ,A9, 212 BROOKFIELD AVENUE                     ,            ,10308,1,0,1,"2,424","1,280",1975, 1 , A9 ,"$370,000",1/18/2013
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5457,47, ,A9, 277 ABINGDON AVENUE                       ,            ,10308,1,0,1,"2,400","1,380",1975, 1 , A9 ,$0,8/15/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5457,75, ,A5, 335 ABINGDON AVENUE                       ,            ,10308,1,0,1,"1,494","1,330",1990, 1 , A5 ,"$300,000",5/20/2013
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5457,124, ,A9, 209 BROOKFIELD AVENUE                     ,            ,10308,1,0,1,"3,333","1,080",1960, 1 , A9 ,"$415,000",4/18/2013
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5457,126, ,A9, 211 BROOKFIELD AVENUE                     ,            ,10308,1,0,1,"3,333","1,080",1960, 1 , A9 ,$0,12/19/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5457,126, ,A9, 211 BROOKFIELD AVENUE                     ,            ,10308,1,0,1,"3,333","1,080",1960, 1 , A9 ,$0,11/1/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5458,102, ,A9, 404 COLON AVENUE                          ,            ,10308,1,0,1,"2,121","1,092",1975, 1 , A9 ,$0,12/27/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5458,120, ,A9, 368 COLON AVENUE                          ,            ,10308,1,0,1,"2,323","1,092",1975, 1 , A9 ,"$371,000",8/1/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5458,135, ,A9, 309 BROOKFIELD AVENUE                     ,            ,10308,1,0,1,"2,121","1,092",1979, 1 , A9 ,"$385,000",11/15/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5458,152, ,A9, 339 BROOKFIELD AVENUE                     ,            ,10308,1,0,1,"2,121","1,092",1979, 1 , A9 ,$0,9/18/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5458,160, ,A9, 355 BROOKFIELD AVENUE                     ,            ,10308,1,0,1,"2,121","1,092",1979, 1 , A9 ,"$385,000",6/12/2013
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5459,11, ,A9, 392 BROOKFIELD AVENUE                     ,            ,10308,1,0,1,"2,300","1,540",1975, 1 , A9 ,"$304,200",5/7/2013
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5460,163, ,A9, 50 WILSON AVENUE                          ,            ,10308,1,0,1,"2,430","1,360",1975, 1 , A9 ,"$380,000",2/4/2013
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5467,5, ,A2, 709 ARMSTRONG AVENUE                      ,            ,10308,1,0,1,"3,895","1,800",1965, 1 , A2 ,"$382,000",10/26/2012
